_id,Code,Désignation,Pays,Cours précédent,Cours jour,Volume échangé,Nombre transactions,Valeur échangée,Date
65b22912812ef52445f74b43,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,28/12/2023
65b22912812ef52445f74b44,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,28/12/2023
65b22912812ef52445f74b45,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,28/12/2023
65b22912812ef52445f74b46,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,28/12/2023
65b22912812ef52445f74b47,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,28/12/2023
65b22912812ef52445f74b48,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,28/12/2023
65b22912812ef52445f74b49,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,28/12/2023
65b22912812ef52445f74b4a,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,28/12/2023
65b22912812ef52445f74b4b,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,28/12/2023
65b22912812ef52445f74b4c,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,28/12/2023
65b22912812ef52445f74b4d,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,28/12/2023
65b22912812ef52445f74b4e,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,28/12/2023
65b22912812ef52445f74b4f,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,28/12/2023
65b22912812ef52445f74b50,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,28/12/2023
65b22912812ef52445f74b51,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,28/12/2023
65b22912812ef52445f74b52,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,28/12/2023
65b22912812ef52445f74b53,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,28/12/2023
65b22912812ef52445f74b54,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,28/12/2023
65b22912812ef52445f74b55,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,28/12/2023
65b22912812ef52445f74b56,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,28/12/2023
65b22912812ef52445f74b57,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,28/12/2023
65b22912812ef52445f74b58,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,28/12/2023
65b22912812ef52445f74b59,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,28/12/2023
65b22912812ef52445f74b5a,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,28/12/2023
65b22912812ef52445f74b5b,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,28/12/2023
65b22912812ef52445f74b5c,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,28/12/2023
65b22912812ef52445f74b5d,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,28/12/2023
65b22912812ef52445f74b5e,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,28/12/2023
65b22913812ef52445f74b5f,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,27/12/2023
65b22913812ef52445f74b60,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,27/12/2023
65b22913812ef52445f74b61,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,27/12/2023
65b22913812ef52445f74b62,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,27/12/2023
65b22913812ef52445f74b63,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,27/12/2023
65b22913812ef52445f74b64,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,27/12/2023
65b22913812ef52445f74b65,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,27/12/2023
65b22913812ef52445f74b66,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,27/12/2023
65b22913812ef52445f74b67,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,27/12/2023
65b22913812ef52445f74b68,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,27/12/2023
65b22913812ef52445f74b69,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,27/12/2023
65b22913812ef52445f74b6a,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,27/12/2023
65b22913812ef52445f74b6b,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,27/12/2023
65b22913812ef52445f74b6c,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,27/12/2023
65b22913812ef52445f74b6d,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,27/12/2023
65b22913812ef52445f74b6e,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,27/12/2023
65b22913812ef52445f74b6f,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,27/12/2023
65b22913812ef52445f74b70,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,27/12/2023
65b22913812ef52445f74b71,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,27/12/2023
65b22913812ef52445f74b72,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,27/12/2023
65b22913812ef52445f74b73,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,27/12/2023
65b22913812ef52445f74b74,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,27/12/2023
65b22913812ef52445f74b75,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,27/12/2023
65b22913812ef52445f74b76,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,27/12/2023
65b22913812ef52445f74b77,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,27/12/2023
65b22913812ef52445f74b78,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,27/12/2023
65b22913812ef52445f74b79,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,27/12/2023
65b22913812ef52445f74b7a,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,27/12/2023
65b22913812ef52445f74b7b,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,27/12/2023
65b22913812ef52445f74b7c,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,27/12/2023
65b22913812ef52445f74b7d,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,27/12/2023
65b22913812ef52445f74b7e,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,27/12/2023
65b22913812ef52445f74b7f,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,27/12/2023
65b22913812ef52445f74b80,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,27/12/2023
65b22913812ef52445f74b81,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,27/12/2023
65b22913812ef52445f74b82,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,27/12/2023
65b22913812ef52445f74b83,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,27/12/2023
65b22913812ef52445f74b84,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,27/12/2023
65b22913812ef52445f74b85,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,27/12/2023
65b22913812ef52445f74b86,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,27/12/2023
65b22913812ef52445f74b87,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,27/12/2023
65b22913812ef52445f74b88,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,27/12/2023
65b2291a812ef52445f74b89,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,26/12/2023
65b2291a812ef52445f74b8a,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,26/12/2023
65b2291a812ef52445f74b8b,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,26/12/2023
65b2291a812ef52445f74b8c,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,26/12/2023
65b2291a812ef52445f74b8d,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,26/12/2023
65b2291a812ef52445f74b8e,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,26/12/2023
65b2291a812ef52445f74b8f,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,26/12/2023
65b2291a812ef52445f74b90,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,26/12/2023
65b2291a812ef52445f74b91,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,26/12/2023
65b2291a812ef52445f74b92,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,26/12/2023
65b2291a812ef52445f74b93,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,26/12/2023
65b2291a812ef52445f74b94,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,26/12/2023
65b2291a812ef52445f74b95,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,26/12/2023
65b2291a812ef52445f74b96,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,26/12/2023
65b2291a812ef52445f74b97,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,26/12/2023
65b2291a812ef52445f74b98,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,26/12/2023
65b2291a812ef52445f74b99,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,26/12/2023
65b2291a812ef52445f74b9a,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,26/12/2023
65b2291a812ef52445f74b9b,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,26/12/2023
65b2291a812ef52445f74b9c,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,26/12/2023
65b2291a812ef52445f74b9d,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,26/12/2023
65b2291a812ef52445f74b9e,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,26/12/2023
65b2291a812ef52445f74b9f,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,26/12/2023
65b2291a812ef52445f74ba0,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,26/12/2023
65b2291a812ef52445f74ba1,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,26/12/2023
65b2291a812ef52445f74ba2,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,26/12/2023
65b2291a812ef52445f74ba3,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,26/12/2023
65b2291a812ef52445f74ba4,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,26/12/2023
65b2291a812ef52445f74ba5,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,26/12/2023
65b2291a812ef52445f74ba6,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,26/12/2023
65b2291a812ef52445f74ba7,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,26/12/2023
65b2291a812ef52445f74ba8,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,26/12/2023
65b2291a812ef52445f74ba9,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,26/12/2023
65b2291a812ef52445f74baa,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,26/12/2023
65b2291a812ef52445f74bab,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,26/12/2023
65b2291a812ef52445f74bac,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,26/12/2023
65b2291a812ef52445f74bad,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,26/12/2023
65b2291a812ef52445f74bae,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,26/12/2023
65b2291a812ef52445f74baf,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,26/12/2023
65b2291a812ef52445f74bb0,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,26/12/2023
65b2291a812ef52445f74bb1,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,26/12/2023
65b2291a812ef52445f74bb2,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,26/12/2023
65b22acab716d303a7a19d0b,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,25/12/2023
65b22acab716d303a7a19d0c,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,25/12/2023
65b22acab716d303a7a19d0d,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,25/12/2023
65b22acab716d303a7a19d0e,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,25/12/2023
65b22acab716d303a7a19d0f,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,25/12/2023
65b22acab716d303a7a19d10,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,25/12/2023
65b22acab716d303a7a19d11,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,25/12/2023
65b22acab716d303a7a19d12,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,25/12/2023
65b22acab716d303a7a19d13,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,25/12/2023
65b22acab716d303a7a19d14,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,25/12/2023
65b22acab716d303a7a19d15,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,25/12/2023
65b22acab716d303a7a19d16,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,25/12/2023
65b22acab716d303a7a19d17,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,25/12/2023
65b22acab716d303a7a19d18,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,25/12/2023
65b22acab716d303a7a19d19,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,25/12/2023
65b22acab716d303a7a19d1a,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,25/12/2023
65b22acab716d303a7a19d1b,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,25/12/2023
65b22acab716d303a7a19d1c,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,25/12/2023
65b22acab716d303a7a19d1d,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,25/12/2023
65b22acab716d303a7a19d1e,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,25/12/2023
65b22acab716d303a7a19d1f,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,25/12/2023
65b22acab716d303a7a19d20,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,25/12/2023
65b22acab716d303a7a19d21,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,25/12/2023
65b22acab716d303a7a19d22,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,25/12/2023
65b22acab716d303a7a19d23,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,25/12/2023
65b22acab716d303a7a19d24,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,25/12/2023
65b22acab716d303a7a19d25,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,25/12/2023
65b22acab716d303a7a19d26,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,25/12/2023
65b22acab716d303a7a19d27,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,25/12/2023
65b22acab716d303a7a19d28,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,25/12/2023
65b22acab716d303a7a19d29,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,25/12/2023
65b22acab716d303a7a19d2a,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,25/12/2023
65b22acab716d303a7a19d2b,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,25/12/2023
65b22acab716d303a7a19d2c,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,25/12/2023
65b22acab716d303a7a19d2d,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,25/12/2023
65b22acab716d303a7a19d2e,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,25/12/2023
65b22acab716d303a7a19d2f,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,25/12/2023
65b22acab716d303a7a19d30,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,25/12/2023
65b22acab716d303a7a19d31,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,25/12/2023
65b22acab716d303a7a19d32,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,25/12/2023
65b22acab716d303a7a19d33,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,25/12/2023
65b22acab716d303a7a19d34,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,25/12/2023
65b22b05e7e92665a0a66b00,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,22/12/2023
65b22b05e7e92665a0a66b01,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,22/12/2023
65b22b05e7e92665a0a66b02,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,22/12/2023
65b22b05e7e92665a0a66b03,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,22/12/2023
65b22b05e7e92665a0a66b04,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,22/12/2023
65b22b05e7e92665a0a66b05,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,22/12/2023
65b22b05e7e92665a0a66b06,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,22/12/2023
65b22b05e7e92665a0a66b07,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,22/12/2023
65b22b05e7e92665a0a66b08,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,22/12/2023
65b22b05e7e92665a0a66b09,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,22/12/2023
65b22b05e7e92665a0a66b0a,CBIBF,CORIS BANK INTERNATIONAL BURKINA FASO, ,  9 150,  9 000,   79,   5,   711 000,22/12/2023
65b22b05e7e92665a0a66b0b,CFAC,CFAO CI,CI,   785,   780,   135,   5,   105 125,22/12/2023
65b22b05e7e92665a0a66b0c,CIEC,CIE CI                                        ,CI,  1 695,  1 695,  3 176,   27,  5 376 085,22/12/2023
65b22b05e7e92665a0a66b0d,ECOC,ECOBANK COTE D'IVOIRE, ,  6 700,  6 700,  1 575,   29,  10 462 650,22/12/2023
65b22b05e7e92665a0a66b0e,ETIT,ETI TG                     ,TG,   18,   18,  20 879,   17,   358 896,22/12/2023
65b22b05e7e92665a0a66b0f,FTSC,FILTISAC CI,CI,  1 750,  1 705,   7,   3,   12 205,22/12/2023
65b22b05e7e92665a0a66b10,NEIC,NEI CEDA CI,CI,   600,   600,   89,   3,   53 390,22/12/2023
65b22b05e7e92665a0a66b11,NSBC,NSIA BANQUE COTE D'IVOIRE, ,  5 590,  5 580,   10,   1,   55 800,22/12/2023
65b22b05e7e92665a0a66b12,NTLC,NESTLE CI                                      ,CI,  7 300,  7 295,   38,   7,   263 265,22/12/2023
65b22b05e7e92665a0a66b13,ONTBF,ONATEL BF,BF,  2 280,  2 235,  4 410,   62,  9 490 830,22/12/2023
65b22b05e7e92665a0a66b14,ORAC,ORANGE COTE D'IVOIRE, ,  10 700,  10 655,  1 037,   16,  11 060 835,22/12/2023
65b22b05e7e92665a0a66b15,ORGT,ORAGROUP TOGO, ,  2 490,  2 305,   98,   8,   225 890,22/12/2023
65b22b05e7e92665a0a66b16,PALC,PALMCI,CI,  6 660,  6 800,   314,   19,  2 106 160,22/12/2023
65b22b05e7e92665a0a66b17,PRSC,TRACTAFRIC MOTORS CI                           ,CI,  1 920,  1 900,   266,   7,   518 955,22/12/2023
65b22b05e7e92665a0a66b18,SCRC,SUCRIVOIRE COTE D'IVOIRE, ,   450,   450,   353,   8,   158 925,22/12/2023
65b22b05e7e92665a0a66b19,SDCC,SODECI,CI,  4 390,  4 390,   80,   7,   351 200,22/12/2023
65b22b05e7e92665a0a66b1a,SDSC,BOLLORE TRANSPORT & LOGISTICS CI                                     ,CI,  1 390,  1 390,  5 237,   33,  7 263 850,22/12/2023
65b22b05e7e92665a0a66b1b,SGBC,SGBCI               ,CI,  16 200,  16 100,   283,   19,  4 551 700,22/12/2023
65b22b05e7e92665a0a66b1c,SHEC,VIVO ENERGY CI      ,CI,   780,   790,   415,   19,   326 500,22/12/2023
65b22b05e7e92665a0a66b1d,SIBC,SOCIETE IVOIRIENNE DE BANQUE COTE D'IVOIRE, ,  5 300,  5 290,  3 008,   44,  15 685 745,22/12/2023
65b22b05e7e92665a0a66b1e,SICC,SICOR,CI,  3 400,  3 400,   3,   1,   10 200,22/12/2023
65b22b05e7e92665a0a66b1f,SIVC,AIR LIQUIDE CI,CI,   825,   820,   20,   2,   16 400,22/12/2023
65b22b05e7e92665a0a66b20,SMBC,SMB CI,CI,  10 000,  9 955,   270,   12,  2 701 145,22/12/2023
65b22b05e7e92665a0a66b21,SNTS,SONATEL,SN,  17 000,  17 000,  4 757,   57,  80 624 140,22/12/2023
65b22b05e7e92665a0a66b22,SOGC,SOGB,CI,  3 095,  3 095,  1 314,   15,  4 056 620,22/12/2023
65b22b05e7e92665a0a66b23,SPHC,SAPH CI,CI,  2 280,  2 250,   396,   7,   874 850,22/12/2023
65b22b05e7e92665a0a66b24,STAC,SETAO CI,CI,   830,   885,   11,   2,   9 235,22/12/2023
65b22b05e7e92665a0a66b25,STBC,SITAB,CI,  5 900,  5 900,   73,   4,   426 600,22/12/2023
65b22b05e7e92665a0a66b26,TTLC,TOTAL CI             ,CI,  1 860,  1 850,  1 070,   28,  1 848 250,22/12/2023
65b22b05e7e92665a0a66b27,TTLS,TOTAL SENEGAL,SN,  2 290,  2 280,   539,   27,  1 225 330,22/12/2023
65b22b05e7e92665a0a66b28,UNLC,UNILEVER CI,CI,  5 000,  5 000,   8,   2,   40 000,22/12/2023
65b22b05e7e92665a0a66b29,UNXC,UNIWAX CI,CI,   540,   580,  1 294,   6,   723 290,22/12/2023
65b22b13e7e92665a0a66b2a,ABJC,SERVAIR ABIDJAN CI,CI,  1 380,  1 380,   21,   5,   28 305,21/12/2023
65b22b13e7e92665a0a66b2b,BICC,BICICI,CI,  7 400,  7 400,   1,   1,   7 400,21/12/2023
65b22b13e7e92665a0a66b2c,BNBC,BERNABE,CI,  1 370,  1 350,   352,   6,   483 875,21/12/2023
65b22b13e7e92665a0a66b2d,BOAB,BANK OF AFRICA BENIN                                      ,BJ,  6 500,  6 500,   467,   10,  3 032 700,21/12/2023
65b22b13e7e92665a0a66b2e,BOABF,Bank Of Africa Burkina Faso                                 ,BF,  6 900,  6 900,   140,   6,   960 350,21/12/2023
65b22b13e7e92665a0a66b2f,BOAC,BANK OF AFRICA CI                                ,CI,  6 935,  6 950,   673,   29,  4 619 475,21/12/2023
65b22b13e7e92665a0a66b30,BOAM,BANK OF AFRICA MALI,ML,  1 375,  1 360,  1 159,   22,  1 598 270,21/12/2023
65b22b13e7e92665a0a66b31,BOAN,BANK OF AFRICA NIGER                                        ,NE,  5 295,  5 295,   82,   6,   432 820,21/12/2023
65b22b13e7e92665a0a66b32,BOAS,BANK OF AFRICA SENEGAL,SN,  3 140,  3 150,   917,   17,  2 875 200,21/12/2023
65b22b13e7e92665a0a66b33,CABC,SICABLE CI,CI,   990,  1 035,   225,   6,   230 075,21/12/2023
